scenario,policy,seed,cyber_harm_auc,misbelief_auc,trust_auc,uncertainty_auc,polarization_auc,protocol_attempted,protocol_executed,shield_interventions,final_cyber_harm,final_misbelief,final_trust,exfil_risk_auc,services_down_auc,compromised_auc
outage_rumor,vchimera-no-targeting+shield,7,0.06666666666666667,0.09951979108693862,0.6507384135304349,0.04819196588422762,0.014276075184740623,5.0,0.0,5.0,0.06666666666666667,0.047541298838620336,0.6545443689998023,0.0,0.0,0.06666666666666667
exfiltration_scam,pipeline,0,2.6185606541807456,0.8036079526649252,0.07728115951917966,0.8952921760055749,0.005172916177898404,196.0,196.0,0.0,3.1686274509803924,0.9224164130475719,0.0022000000000000006,0.8329305683500609,0.0,0.11960784313725491
exfiltration_scam,pipeline,1,3.7224999631810265,0.675255582098129,0.06194973210672491,0.9146831675741588,0.014806749239680754,167.0,167.0,0.0,4.198039215686275,0.9213089911162702,0.0022000000000000006,0.8504713282219634,0.0,0.2779411764705883
exfiltration_scam,pipeline,2,3.2485535026223284,0.7800144534340879,0.066327735079056,0.9120990375456307,0.0078948750122041,198.0,198.0,0.0,3.864705882352941,0.9219838225753807,0.0022000000000000006,0.8516306835123584,0.0,0.23431372549019613
exfiltration_scam,pipeline,3,3.314194606206119,0.7733393132957288,0.07307388325975281,0.899293917739566,0.009492871766548745,191.0,191.0,0.0,3.894117647058824,0.9220761925610294,0.0022000000000000006,0.8377244211903873,0.0,0.24166666666666672
exfiltration_scam,pipeline,4,2.1353313564426153,0.5957301398493716,0.21091242970343754,0.6587688488930004,0.01336488934388662,137.0,137.0,0.0,3.5313725490196077,0.9207090975197696,0.0022000000000000006,0.576308943025943,0.0,0.1813725490196079
exfiltration_scam,pipeline,5,2.557718802482115,0.7627163305968997,0.1004515593780462,0.8568000996441897,0.00804188390280926,178.0,178.0,0.0,3.227450980392157,0.9220757572303632,0.0022000000000000006,0.7871568043734632,0.0,0.20000000000000004
exfiltration_scam,pipeline,6,2.679022734813528,0.8135161231026099,0.06937817596765813,0.9054776499675118,0.005255875747321258,201.0,201.0,0.0,3.0803921568627453,0.9222900163632792,0.0022000000000000006,0.858824732092684,0.0,0.11274509803921572
exfiltration_scam,pipeline,7,0.9084337876980805,0.3029579279775806,0.41581532435150437,0.27683507127865764,0.034341893315073695,34.0,34.0,0.0,3.56078431372549,0.6755188328886818,0.0022000000000000006,0.1956771481091159,0.0,0.22745098039215692
exfiltration_scam,pipeline+shield,0,2.624372810324623,0.8618091078076503,0.0675804479085442,0.9073735921589936,0.0049252302785077915,177.0,0.0,56.0,3.1098039215686275,0.9996463359887151,0.0022000000000000006,0.836485771693482,0.0,0.11617647058823533
exfiltration_scam,pipeline+shield,1,3.3962723551638256,0.8742706208395464,0.10037977573973417,0.8850575622192317,0.005105909946253877,152.0,0.0,56.0,3.5313725490196077,0.9996332724783245,0.0022000000000000006,0.8535813734038846,0.0,0.27696078431372556
exfiltration_scam,pipeline+shield,2,3.1089608110275,0.8688328532367191,0.06930650255171236,0.909417163630305,0.004706035133740224,172.0,0.0,56.0,3.864705882352941,0.9992153059195333,0.0022000000000000006,0.8561362596460721,0.0,0.24411764705882358
